1.0000,0.0008,11.6040,0.0150,11.6190,0.2400,0.8800,1.1210,0.0005,0.0025,1.0000,0.0195,0.0174,14076.0000,14076.0000,–158.42,1220.0100,1061.5900,–0.3232,2.6483,2.3251,1.0000
2.0000,0.0009,11.6290,0.0160,11.6450,0.4800,0.9280,1.4080,0.0010,0.0032,2.0000,0.0205,0.0174,13391.0000,13391.0000,–157.95,1219.9800,1062.0300,–0.3222,2.6425,2.3204,2.0000
3.0000,0.0009,11.6540,0.0170,11.6710,0.7200,0.9780,1.6980,0.0016,0.0038,3.0000,0.0216,0.0174,12742.0000,12742.0000,–157.48,1219.9500,1062.4700,–0.3212,2.6368,2.3156,3.0000
4.0000,0.0010,11.6800,0.0180,11.6980,0.9610,1.0300,1.9910,0.0021,0.0044,4.0000,0.0228,0.0174,12127.0000,12127.0000,–157.00,1219.9200,1062.9100,–0.3201,2.6310,2.3109,4.0000
5.0000,0.0010,11.7050,0.0190,11.7240,1.2010,1.0850,2.2860,0.0026,0.0051,5.0000,0.0240,0.0174,11545.0000,11545.0000,–156.53,1219.8800,1063.3500,–0.3191,2.6253,2.3062,5.0000
6.0000,0.0011,11.7300,0.0200,11.7500,1.4410,1.1420,2.5830,0.0031,0.0057,6.0000,0.0252,0.0174,10992.0000,10992.0000,–156.05,1219.8500,1063.7900,–0.3181,2.6196,2.3015,6.0000
7.0000,0.0011,11.7550,0.0210,11.7770,1.6810,1.2030,2.8840,0.0036,0.0064,7.0000,0.0265,0.0174,10469.0000,10469.0000,–155.58,1219.8100,1064.2300,–0.3171,2.6139,2.2968,7.0000
8.0000,0.0012,11.7810,0.0220,11.8030,1.9210,1.2660,3.1870,0.0041,0.0070,8.0000,0.0279,0.0174,9972.0000,9972.0000,–155.10,1219.7700,1064.6700,–0.3160,2.6082,2.2921,8.0000
9.0000,0.0013,11.8060,0.0240,11.8300,2.1610,1.3320,3.4940,0.0047,0.0077,9.0000,0.0294,0.0174,9501.0000,9501.0000,–154.62,1219.7400,1065.1100,–0.3150,2.6025,2.2875,9.0000
10.0000,0.0013,11.8310,0.0250,11.8560,2.4020,1.4010,3.8030,0.0052,0.0083,10.0000,0.0309,0.0174,9055.0000,9055.0000,–154.15,1219.7000,1065.5500,–0.3140,2.5969,2.2829,10.0000
11.0000,0.0014,11.8570,0.0260,11.8830,2.6420,1.4740,4.1160,0.0057,0.0090,11.0000,0.0325,0.0174,8631.0000,8631.0000,–153.67,1219.6600,1065.9900,–0.3130,2.5913,2.2783,11.0000
12.0000,0.0015,11.8820,0.0280,11.9100,2.8820,1.5500,4.4320,0.0062,0.0097,12.0000,0.0341,0.0174,8228.0000,8228.0000,–153.18,1219.6100,1066.4300,–0.3120,2.5857,2.2738,12.0000
13.0000,0.0015,11.9070,0.0290,11.9360,3.1220,1.6300,4.7520,0.0067,0.0103,13.0000,0.0359,0.0174,7846.0000,7846.0000,–152.70,1219.5700,1066.8700,–0.3109,2.5802,2.2692,13.0000
14.0000,0.0016,11.9330,0.0310,11.9630,3.3620,1.7140,5.0760,0.0072,0.0110,14.0000,0.0377,0.0175,7484.0000,7484.0000,–152.22,1219.5300,1067.3100,–0.3099,2.5746,2.2647,14.0000
15.0000,0.0017,11.9580,0.0320,11.9900,3.6030,1.8010,5.4030,0.0077,0.0117,15.0000,0.0396,0.0175,7139.0000,7139.0000,–151.74,1219.4800,1067.7500,–0.3089,2.5691,2.2602,15.0000
16.0000,0.0018,11.9830,0.0340,12.0170,3.8430,1.8920,5.7350,0.0082,0.0124,16.0000,0.0416,0.0175,6812.0000,6812.0000,–151.25,1219.4400,1068.1900,–0.3079,2.5636,2.2557,16.0000
17.0000,0.0019,12.0080,0.0360,12.0440,4.0830,1.9880,6.0710,0.0087,0.0131,17.0000,0.0437,0.0175,6501.0000,6501.0000,–150.77,1219.3900,1068.6300,–0.3069,2.5581,2.2513,17.0000
18.0000,0.0020,12.0340,0.0380,12.0710,4.3230,2.0880,6.4110,0.0092,0.0138,18.0000,0.0458,0.0175,6205.0000,6205.0000,–150.28,1219.3400,1069.0600,–0.3058,2.5527,2.2468,18.0000
19.0000,0.0021,12.0590,0.0400,12.0990,4.5630,2.1930,6.7560,0.0097,0.0146,19.0000,0.0481,0.0175,5925.0000,5925.0000,–149.79,1219.2900,1069.5000,–0.3048,2.5473,2.2424,19.0000
20.0000,0.0022,12.0840,0.0420,12.1260,4.8030,2.3030,7.1060,0.0102,0.0153,20.0000,0.0505,0.0175,5658.0000,5658.0000,–149.30,1219.2400,1069.9400,–0.3038,2.5418,2.2380,20.0000
